Data Year,State,Brand Name,Generic Name,Total Prescribers,Total Claims,Total 30-Day Fills,Total Drug Cost ($),Total Beneficiaries,Age 65+ Suppression Flag,Age 65+ Claims,Age 65+ 30-Day Fills,Age 65+ Drug Cost ($),Age 65+ Beneficiary Suppression Flag,Age 65+ Beneficiaries,Low-Income Beneficiary Cost ($),Non-Low-Income Beneficiary Cost ($),Is Opioid,Is Long-Acting Opioid,Is Antibiotic,Is Antipsychotic
2021,New Mexico,Omnaris,Ciclesonide,4,17,19,5674.54,,#,,,,*,,12,900.04,N,N,N,N
2021,New Mexico,Omnipod Classic,"Insulin Pump Cart,cont Inf,rf",20,67,154,89289.57,20,,56,131,74199.75,#,,16,10899.11,N,N,N,N
2021,New Mexico,Omnipod Dash,"Insulin Pump Cart,cont Inf,bt",80,522,980,653023.13,156,,302,578,371225.93,,89,533.8,44712.76,N,N,N,N
2021,New Mexico,Omnitrope,Somatropin,7,46,55,89896.39,,,25,30,33184.27,*,,78.24,5847.98,N,N,N,N
2021,New Mexico,Ondansetron Hcl,Ondansetron Hcl,2540,15908,16461.9,257955.12,8880,,10813,11142.8,172192.5,,6458,5925.07,33576.59,N,N,N,N
2021,New Mexico,Ondansetron Hcl,Ondansetron Hcl/Pf,55,301,302.9,1665.45,232,,181,181,896.64,,152,237.97,168.66,N,N,N,N
2021,New Mexico,Ondansetron Odt,Ondansetron,2401,15039,15412.4,293802.61,9386,,9875,10103.6,180529.81,,6770,6681.23,43841.06,N,N,N,N
2021,New Mexico,Onfi,Clobazam,2,25,30,33259.7,,*,,,,*,,0,0,N,N,N,N
2021,New Mexico,Ongentys,Opicapone,4,23,53,31232.05,,#,,,,*,,18.4,3451.76,N,N,N,N
2021,New Mexico,Onglyza,Saxagliptin Hcl,149,624,1127,510504.64,156,,566,1030,464961.04,,136,2193.42,31736.17,N,N,N,N
2021,New Mexico,Opium Tincture,Opium Tincture,16,49,56.5,13019.67,12,,23,30.5,9271.63,*,,152.59,661.72,N,N,N,N
2021,New Mexico,Opsumit,Macitentan,10,621,625,6929322.05,69,,343,347,3796759.42,,40,5156.23,192465.09,N,N,N,N
2021,New Mexico,Orencia,Abatacept,30,293,338,1608278.08,43,,179,222.2,1057648.93,,27,185.6,23968.37,N,N,N,N
2021,New Mexico,Orencia,Abatacept/Maltose,3,21,21,70622.58,,#,,,,*,,12,7822.45,N,N,N,N
2021,New Mexico,Orencia Clickject,Abatacept,27,628,666.5,3333882.07,98,,314,336.3,1662616.78,,46,605.6,36602.2,N,N,N,N
2021,New Mexico,Orenitram Er,Treprostinil Diolamine,2,42,42,707092.69,,,13,13,31036.61,*,,12,2600.27,N,N,N,N
2021,New Mexico,Orgovyx,Relugolix,9,27,27,64280.31,,#,,,,*,,36.28,6955.08,N,N,N,N
2021,New Mexico,Orphenadrine Citrate Er,Orphenadrine Citrate,116,343,444.3,13313.4,184,,225,308.8,8490.29,,130,188.05,3264.34,N,N,N,N
2021,New Mexico,Oseltamivir Phosphate,Oseltamivir Phosphate,227,389,389,14698.49,374,,303,303,11225.01,,294,183.69,4141.22,N,N,N,N
2021,New Mexico,Osmolex Er,Amantadine Hcl,2,18,38,20950.72,,#,,,,*,,0,787.17,N,N,N,N
2021,New Mexico,Osphena,Ospemifene,22,62,132,30432.55,21,#,,,,#,,0,7728.1,N,N,N,N
2021,New Mexico,Otezla,Apremilast,63,590,671.4,2596613.63,105,,279,345.4,1350930.16,,61,559.2,38443.57,N,N,N,N
2021,New Mexico,Otrexup,Methotrexate/Pf,5,27,27,17675.81,,,0,0,0,#,,70.4,0,N,N,N,N
2021,New Mexico,Oxaprozin,Oxaprozin,19,65,128,6817.21,26,#,,,,#,,44.1,1229.49,N,N,N,N
2021,New Mexico,Oxazepam,Oxazepam,54,230,239,14865.07,42,,181,190,11860.84,#,,254.03,4600.74,N,N,N,N
2021,New Mexico,Oxcarbazepine,Oxcarbazepine,666,6310,9598.8,441015.15,1267,,2013,3195.7,129965.26,,437,5779.04,38591.65,N,N,N,N
2021,New Mexico,Oxervate,Cenegermin-Bkbj,5,24,24,701744.06,,#,,,,*,,9.2,19677.73,N,N,N,N
2021,New Mexico,Oxtellar Xr,Oxcarbazepine,9,67,77,98019.21,,,0,0,0,#,,74.36,0,N,N,N,N
2021,New Mexico,Oxybutynin Chloride,Oxybutynin Chloride,1573,16450,31255.9,510303.9,4951,,13741,26566,416169.13,,4218,10800.35,118854.82,N,N,N,N
2021,New Mexico,Oxybutynin Chloride Er,Oxybutynin Chloride,1435,18179,35516.4,865551.09,5245,,15062,29992.9,711607.84,,4494,13092.3,217792.11,N,N,N,N
2021,New Mexico,Oxycodone Hcl,Oxycodone Hcl,2934,68999,69116.1,1568418.93,16371,,39560,39633.3,783508.81,,11326,64436.16,308381.18,Y,N,N,N
2021,New Mexico,Oxycodone Hcl Er,Oxycodone Hcl,29,61,61,13586.21,26,,29,29,4598.05,#,,64,2166.98,Y,Y,N,N
2021,New Mexico,Oxycodone-Acetaminophen,Oxycodone Hcl/Acetaminophen,2287,41329,41434.2,1172813.67,9899,,26620,26706.8,687769.63,,7130,39862.23,271107.52,Y,N,N,N
2021,New Mexico,Oxycontin,Oxycodone Hcl,344,3076,3093.1,2069909.52,413,,1859,1874.1,1118798.42,,249,6334.4,116358.58,Y,Y,N,N
2021,New Mexico,Oxymorphone Hcl,Oxymorphone Hcl,18,79,79,9964.84,16,,29,29,3328.39,*,,86,165.54,Y,N,N,N
2021,New Mexico,Oxymorphone Hcl Er,Oxymorphone Hcl,27,146,147,58550.08,20,,84,85,35268.19,#,,169.35,4344.37,Y,Y,N,N
2021,New Mexico,Oxytrol,Oxybutynin,4,19,21.6,14714.68,,,19,21.6,14714.68,*,,29.2,0,N,N,N,N
2021,New Mexico,Ozempic,Semaglutide,619,8016,11242.9,9566355.39,1949,,5710,8125.9,6870035.02,,1384,24248.52,446939.25,N,N,N,N
2021,New Mexico,Pacerone,Amiodarone Hcl,269,1214,2308,69786.99,436,,1114,2123.1,64523.67,,403,1268.26,12779.28,N,N,N,N
2021,New Mexico,Paliperidone Er,Paliperidone,75,594,687.9,276373.68,121,,88,96,38225.36,,17,619.36,2501.96,N,N,N,Y
2021,New Mexico,Pancreaze,Lipase/Protease/Amylase,18,74,88.3,37117.49,17,,63,71.5,30795.79,#,,69.46,3671.25,N,N,N,N
2021,New Mexico,Pantoprazole Sodium,Pantoprazole Sodium,3081,78686,156006.7,1666937.46,22792,,62836,127214.9,1347454.07,,18323,46425.41,423855.91,N,N,N,N
2021,New Mexico,Paricalcitol,Paricalcitol,18,73,141.6,13474.7,22,,60,108.6,8123.56,#,,37.96,2988.15,N,N,N,N
2021,New Mexico,Paroxetine Cr,Paroxetine Hcl,45,105,221,19819.01,39,,74,164,13598.56,,26,66.9,2822.53,N,N,N,N
2021,New Mexico,Paroxetine Er,Paroxetine Hcl,64,210,461,40507.46,63,,165,368,33765.84,,50,79.7,6512.9,N,N,N,N
2021,New Mexico,Paroxetine Hcl,Paroxetine Hcl,1595,19003,37730.2,330672.68,4395,,14287,29926.3,256207.92,,3403,11627.63,112314.13,N,N,N,N
2021,New Mexico,Paroxetine Mesylate,Paroxetine Mesylate,4,11,21,2878.99,,,11,21,2878.99,*,,0,351.25,N,N,N,N
2021,New Mexico,Paxil,Paroxetine Hcl,4,22,22.7,5533.01,,*,,,,*,,13.2,591.39,N,N,N,N
2021,New Mexico,Paxil Cr,Paroxetine Hcl,6,39,47,14917.43,,,19,27,8656.12,*,,48,1597.99,N,N,N,N
2021,New Mexico,Pazeo,Olopatadine Hcl,31,48,50.2,10408.44,36,#,,,,#,,177.4,917.43,N,N,N,N
2021,New Mexico,Peg 3350-Electrolyte,"Peg3350/Sod Sulf,bicarb,cl/Kcl",6,13,13,154.99,,*,,,,*,,0,21.74,N,N,N,N
2021,New Mexico,Peg 3350-Electrolyte,Sodium Chloride/Nahco3/Kcl/Peg,194,2278,2278,38718.5,2222,,1965,1965,33123.11,,1923,1395.85,16001.07,N,N,N,N
2021,New Mexico,Peg-3350 And Electrolytes,"Peg3350/Sod Sulf,bicarb,cl/Kcl",330,4253,4264.1,56470.94,4036,,3449,3460.1,45381.44,,3301,3259.32,22925.68,N,N,N,N
2021,New Mexico,Peg3350-Sod Sul-Nacl-Kcl-Asb-C,Peg3350/Sod Sul/Nacl/Kcl/Asb/C,22,96,96,8377.47,93,#,,,,#,,106.15,2047.75,N,N,N,N
2021,New Mexico,Pen Needle,"Pen Needle, Diabetic",479,1789,3329.6,44027.39,760,,1380,2611,32526.72,,581,3262.93,8410.43,N,N,N,N
2021,New Mexico,Pen Needles,"Pen Needle, Diabetic",77,435,756.5,25552.27,143,,292,524.4,17198.06,,92,732.7,1578.93,N,N,N,N
2021,New Mexico,Penicillin V Potassium,Penicillin V Potassium,791,5315,5488.2,38822.45,4337,,4428,4571.2,31422.12,,3617,2664.44,20334.43,N,N,Y,N
2021,New Mexico,Pennsaid,Diclofenac Sodium,11,25,32.2,101970.13,12,,12,12,46869.48,*,,64.8,330.98,N,N,N,N
2021,New Mexico,Pentasa,Mesalamine,42,171,275.3,255059.85,42,,148,250.3,234215.63,#,,173.6,14887.54,N,N,N,N
2021,New Mexico,Pentazocine-Naloxone Hcl,Pentazocine Hcl/Naloxone Hcl,5,23,23,3788.22,,#,,,,*,,0,1502.66,Y,N,N,N
2021,New Mexico,Pentips,"Pen Needle, Diabetic",50,140,222.3,3496.88,61,,96,161.8,2425.32,,40,168.1,599.85,N,N,N,N
2021,New Mexico,Pentoxifylline,Pentoxifylline,277,1487,2750.5,61830.5,412,,1318,2434.9,53199.81,,358,1274.23,9684.32,N,N,N,N
2021,New Mexico,Percocet,Oxycodone Hcl/Acetaminophen,9,41,42.1,119033.13,,#,,,,*,,19.7,4685.17,Y,N,N,N
2021,New Mexico,Perforomist,Formoterol Fumarate,12,53,53,26075.41,11,#,,,,*,,0,134,N,N,N,N
2021,New Mexico,Perindopril Erbumine,Perindopril Erbumine,19,69,161,2899.03,17,,69,161,2899.03,,17,53.71,603.65,N,N,N,N
2021,New Mexico,Periogard,Chlorhexidine Gluconate,35,76,88.6,387.92,49,,64,76.6,332.32,#,,48.46,91.06,N,N,N,N
2021,New Mexico,Permethrin,Permethrin,356,679,686,35537.4,416,,452,457,23459.84,,278,844.53,6835.01,N,N,N,N
2021,New Mexico,Perphenazine,Perphenazine,76,418,603.4,37194.92,76,,228,341.4,21889.31,,38,621.9,4665.61,N,N,N,Y
2021,New Mexico,Perphenazine-Amitriptyline,Perphenazine/Amitriptyline Hcl,3,17,27,2383.16,,,17,27,2383.16,*,,44.4,134.39,N,N,N,Y
2021,New Mexico,Phenazopyridine Hcl,Phenazopyridine Hcl,166,223,225,2567.7,177,,170,172,2137.88,,130,69.09,237.19,N,N,N,N
2021,New Mexico,Phenelzine Sulfate,Phenelzine Sulfate,15,56,79.7,4812.02,12,,35,45,2728.76,*,,33.56,834.84,N,N,N,N
2021,New Mexico,Phenobarbital,Phenobarbital,346,2858,3835.6,144400.19,386,,1346,2099.3,66179.11,,218,1784.1,14196.29,N,N,N,N
2021,New Mexico,Phenobarbital Sodium,Phenobarbital Sodium,9,19,19,3853.45,12,*,,,,*,,22.1,0,N,N,N,N
2021,New Mexico,Phenoxybenzamine Hcl,Phenoxybenzamine Hcl,2,13,13,57295.45,,*,,,,*,,7.8,0,N,N,N,N
2021,New Mexico,Phenytek,Phenytoin Sodium Extended,5,17,19.1,817.98,,*,,,,*,,2.6,180.12,N,N,N,N
2021,New Mexico,Phenytoin,Phenytoin,104,647,833.3,26103.02,94,,350,449.2,12241.42,,51,248.95,2452.34,N,N,N,N
2021,New Mexico,Phenytoin Sodium Extended,Phenytoin Sodium Extended,667,4455,7758.7,232950.06,856,,2815,5152.4,141072.68,,566,4137.26,24597.18,N,N,N,N
2021,New Mexico,Phoslyra,Calcium Acetate,5,11,16.5,4511.69,,*,,,,*,,12,0,N,N,N,N
2021,New Mexico,Pifeltro,Doravirine,16,216,226,361786.53,23,,122,130,206914.77,,12,699.41,9951.24,N,N,N,N
2021,New Mexico,Pilocarpine Hcl,Pilocarpine Hcl,332,1942,3342.3,224980.78,580,,1461,2535.6,165811.92,,440,2181.26,37684.6,N,N,N,N
2021,New Mexico,Pimecrolimus,Pimecrolimus,57,133,138.4,45755.83,85,,108,109.5,37062.13,,72,95.15,6660.8,N,N,N,N
2021,New Mexico,Pimozide,Pimozide,6,18,27,1633.43,,*,,,,*,,14.3,268.04,N,N,N,Y
2021,New Mexico,Pimtrea,Desog-E.Estradiol/E.Estradiol,3,19,31.6,638.86,,*,,,,*,,44.4,0,N,N,N,N
2021,New Mexico,Pindolol,Pindolol,22,96,197.3,13672.94,26,,74,157.3,11270.33,#,,161.4,2453.7,N,N,N,N
2021,New Mexico,Pioglitazone Hcl,Pioglitazone Hcl,1155,17240,41708.3,433981.05,5037,,14415,35400.5,372841.14,,4240,10226.83,80736.17,N,N,N,N
2021,New Mexico,Pioglitazone-Metformin,Pioglitazone Hcl/Metformin Hcl,38,143,333,24925.53,37,,119,295,22918.82,#,,16.3,3937.3,N,N,N,N
2021,New Mexico,Piperacillin-Tazobactam,Piperacillin Sodium/Tazobactam,65,236,236,27687.33,116,,171,171,21964.22,,81,726.85,3782.22,N,N,Y,N
2021,New Mexico,Piqray,Alpelisib,6,33,33.9,607558.75,,#,,,,*,,17.78,17720.91,N,N,N,N
2021,New Mexico,Pirmella,Norethindrone-Ethin. Estradiol,14,71,123.6,2358.45,14,*,,,,*,,101.1,257.58,N,N,N,N
2021,New Mexico,Piroxicam,Piroxicam,80,352,571.3,23424.35,122,,273,450.3,18237.09,,91,520.28,3067.75,N,N,N,N
2021,New Mexico,Plaquenil,Hydroxychloroquine Sulfate,25,53,77,17287.44,30,,24,30,827.39,,17,129.5,94.91,N,N,N,N
2021,New Mexico,Plavix,Clopidogrel Bisulfate,5,41,53,11002.91,,#,,,,*,,4,1736.51,N,N,N,N
2021,New Mexico,Plegridy Pen,Peginterferon Beta-1a,2,11,14.6,111417.36,,*,,,,*,,8,2000,N,N,N,N
2021,New Mexico,Plenvu,Peg3350/Sod Sul/Nacl/Kcl/Asb/C,11,63,63,8109.1,61,,48,48,6172.58,,47,101.6,2926.4,N,N,N,N
2021,New Mexico,Podofilox,Podofilox,25,44,44.2,2752.25,32,,21,21.2,1510.37,,16,62.7,403.61,N,N,N,N
2021,New Mexico,Polymyxin B Sul-Trimethoprim,Polymyxin B Sulf/Trimethoprim,493,1714,2438,16528.45,1488,,1391,1992.8,13169.95,,1236,966.1,7808.27,N,N,N,N
2021,New Mexico,Pomalyst,Pomalidomide,33,293,293,5585811.67,42,,257,257,4896444.32,#,,1421.15,171591.1,N,N,N,N
2021,New Mexico,Portia,Levonorgestrel/Ethin.Estradiol,8,54,58.1,794.94,,,0,0,0,#,,40.82,0,N,N,N,N
2021,New Mexico,Posaconazole,Posaconazole,19,86,88,287313.87,24,,68,70,227313.68,#,,1492.23,10498.19,N,N,N,N
2021,New Mexico,Potassium Chloride,Potassium Chloride,2686,67521,128901.6,2150697.14,19610,,58435,112936,1831146.71,,16999,40933.51,494452.41,N,N,N,N
2021,New Mexico,Potassium Citrate Er,Potassium Citrate,374,2337,4658.9,380734.69,671,,1953,3979.8,314206.57,,559,1743.75,75836.92,N,N,N,N
2021,New Mexico,Pradaxa,Dabigatran Etexilate Mesylate,201,1318,2560.3,986959.41,396,,1288,2503.3,960372.7,,384,1330.02,149031.57,N,N,N,N
2021,New Mexico,Praluent Pen,Alirocumab,86,822,1104,532886.11,142,,760,1017.4,489922.37,,128,2594.97,58081.98,N,N,N,N
2021,New Mexico,Pramipexole Dihydrochloride,Pramipexole Di-Hcl,954,7308,14563.6,188816.95,1755,,5829,11831.4,160513.47,,1413,3393.17,51743.68,N,N,N,N
2021,New Mexico,Pramipexole Er,Pramipexole Di-Hcl,23,134,250,84525.64,28,,119,229,77577.86,#,,7.6,3502.86,N,N,N,N
2021,New Mexico,Prasugrel Hcl,Prasugrel Hcl,252,1429,3333.5,150155.15,478,,1190,2815.5,117014.61,,409,2371.33,36376.68,N,N,N,N
2021,New Mexico,Pravastatin Sodium,Pravastatin Sodium,1821,38614,97152.6,813815.44,10560,,34652,88585.7,738861.15,,9552,16682.72,168710.42,N,N,N,N
2021,New Mexico,Prazosin Hcl,Prazosin Hcl,1011,11265,18021.3,526564.05,2389,,3653,6263.2,180360.74,,826,11340.13,30195.47,N,N,N,N
2021,New Mexico,Pred Forte,Prednisolone Acetate,4,11,17.3,4271.27,,*,,,,*,,0,465.69,N,N,N,N
2021,New Mexico,Pred Mild,Prednisolone Acetate,11,30,44,6206.17,12,#,,,,#,,38.4,1421.08,N,N,N,N
2021,New Mexico,Prednisolone,Prednisolone,69,141,147.7,3803.63,88,,116,116.7,3315.53,,69,57.3,796.84,N,N,N,N
2021,New Mexico,Prednisolone Acetate,Prednisolone Acetate,501,20956,24794.7,997871.29,12776,,19043,22481.5,900760.47,,11786,17019.84,448386.05,N,N,N,N
2021,New Mexico,Prednisolone Sodium Phosphate,Prednisolone Sodium Phosphate,40,83,102,3004.74,51,,48,62.9,1921.14,,32,75.99,522.44,N,N,N,N
2021,New Mexico,Prednisone,Prednisone,3636,56755,70136.4,383379.08,27774,,45631,56794.5,310946.9,,22437,16820.72,120280.76,N,N,N,N
2021,New Mexico,Pregabalin,Pregabalin,1919,35247,42050.4,1529267.32,7145,,21243,26028.2,901175.72,,4562,32694.34,291593.89,N,N,N,N
2021,New Mexico,Pregabalin Er,Pregabalin,7,13,13,6970.24,,*,,,,*,,31.48,248.2,N,N,N,N
2021,New Mexico,Premarin,"Estrogens, Conjugated",1018,5580,10701.1,2219248.69,2141,,4843,9470.7,1953098.1,,1906,12507.58,344219.52,N,N,N,N
2021,New Mexico,Prempro,"Estrogen,con/M-Progest Acet",139,646,1115,242374.07,143,,459,853.3,183219.49,,103,1112.8,49984.86,N,N,N,N
2021,New Mexico,Prenatal Vitamin Plus Low Iron,"Pnv,calcium 72/Iron/Folic Acid",83,340,461.5,3581.26,107,,129,192.5,1237.4,,47,432.7,288.76,N,N,N,N
2021,New Mexico,Preplus,"Pnv,calcium 72/Iron/Folic Acid",58,199,318,3131.17,79,,128,207,2027.19,,46,289.61,536.68,N,N,N,N
2021,New Mexico,Prevacid,Lansoprazole,7,25,57,28620.28,,#,,,,*,,0,2523.8,N,N,N,N
2021,New Mexico,Prevalite,Cholestyramine/Aspartame,118,353,544.8,46185.09,139,,298,477.8,39916.59,,118,147,8941.08,N,N,N,N
2021,New Mexico,Prevident,Fluoride (Sodium),176,484,546.1,8239.27,291,,425,481.8,7266.39,,252,203.56,5406.94,N,N,N,N
2021,New Mexico,Prevident 5000 Dry Mouth,Fluoride (Sodium),52,141,197.3,2619.88,82,,122,178.3,2296.53,,71,61.08,1735.77,N,N,N,N
2021,New Mexico,Prevident 5000 Enamel Protect,Sodium Fluoride/Potassium Nit,27,58,74.1,1018.39,35,#,,,,#,,37.48,612.77,N,N,N,N
2021,New Mexico,Prevident 5000 Plus,Fluoride (Sodium),59,152,162.7,2900.04,83,,123,131.5,2358.8,,66,74.19,1767.54,N,N,N,N
2021,New Mexico,Prevident 5000 Sensitive,Sodium Fluoride/Potassium Nit,76,198,247.1,3447.34,117,,152,201.1,2682.34,,93,229.51,1977.53,N,N,N,N
2021,New Mexico,Prezcobix,Darunavir/Cobicistat,27,670,696,1513530.12,74,,336,356,766247.27,,36,362,38054.26,N,N,N,N
2021,New Mexico,Prezista,Darunavir Ethanolate,26,345,359,661799.51,43,,195,209,395284.7,,23,687.18,22494.76,N,N,N,N
2021,New Mexico,Priftin,Rifapentine,6,19,29.9,2917.71,,#,,,,*,,30.4,628.82,N,N,N,N
2021,New Mexico,Primidone,Primidone,555,4577,9027.2,160387.87,1132,,3873,7855.7,136031.62,,994,2529.69,35398.99,N,N,N,N
2021,New Mexico,Pristiq,Desvenlafaxine Succinate,6,20,38,17494.1,,#,,,,*,,25.3,2049.66,N,N,N,N
2021,New Mexico,Privigen,Immun Glob G(Igg)/Pro/Iga 0-50,4,57,58.6,463225.09,,,11,11,74814.71,*,,35.6,5991.81,N,N,N,N
2021,New Mexico,Pro Comfort Alcohol Pads,Alcohol Antiseptic Pads,50,139,317.5,13394.43,56,,50,118,4021.54,,27,202.5,3.63,N,N,N,N
2021,New Mexico,Proair Hfa,Albuterol Sulfate,942,4246,5932.1,389857.25,1926,,3082,4603.3,294157.48,,1446,10465.99,69040.33,N,N,N,N
2021,New Mexico,Proair Respiclick,Albuterol Sulfate,170,476,576.7,38711.79,209,,383,477.8,31291.45,,171,735.49,10704.94,N,N,N,N
2021,New Mexico,Probenecid,Probenecid,123,473,1036.4,58932.3,134,,429,964.4,55126.49,#,,125.4,12359.23,N,N,N,N
2021,New Mexico,Probenecid-Colchicine,Probenecid/Colchicine,41,196,408.6,19120.4,60,,173,359.6,16302.76,#,,167.81,5296.83,N,N,N,N
2021,New Mexico,Prochlorperazine,Prochlorperazine,45,78,80.2,16049,47,,41,43.2,7990.14,,33,36.3,893.24,N,N,N,N
2021,New Mexico,Prochlorperazine Maleate,Prochlorperazine Maleate,447,2849,2996.1,53930.55,1633,,2225,2333.1,42055.39,,1355,961.47,7700.13,N,N,N,N
2021,New Mexico,Procrit,Epoetin Alfa,19,129,134.3,252156.62,28,,109,114,208971.22,#,,193.6,4657.11,N,N,N,N
2021,New Mexico,Procto-Med Hc,Hydrocortisone,334,757,771.1,26335.47,438,,581,594.2,18798.66,,353,683.92,5542.7,N,N,N,N
2021,New Mexico,Proctofoam-Hc,Hydrocortisone/Pramoxine,28,48,50.5,12337.11,28,#,,,,#,,24.1,1896.14,N,N,N,N
2021,New Mexico,Proctosol-Hc,Hydrocortisone,160,295,323,9913.8,191,,235,261,7963.47,,156,194.7,2127.19,N,N,N,N
2021,New Mexico,Proctozone-Hc,Hydrocortisone,119,191,196,5044.09,142,,140,142,3481.24,,108,156.29,749.2,N,N,N,N
2021,New Mexico,Progesterone,"Progesterone, Micronized",456,4144,8792.2,303004.18,1176,,3364,7281.7,250357.17,,943,2070.96,80818.31,N,N,N,N
2021,New Mexico,Prograf,Tacrolimus,5,26,28,8506.61,,,15,15,5552.85,*,,0,971.47,N,N,N,N
2021,New Mexico,Prolastin C,Alpha-1-Proteinase Inhibitor,5,36,36,408464.63,,#,,,,*,,18.4,8219.06,N,N,N,N
2021,New Mexico,Prolensa,Bromfenac Sodium,44,313,416.7,100341.97,181,,276,366.7,88560.45,,164,414.4,18473.99,N,N,N,N
2021,New Mexico,Prolia,Denosumab,232,749,4180.9,1041320.91,501,,679,3798.7,942338.69,,455,3120.29,122189.24,N,N,N,N
2021,New Mexico,Promacta,Eltrombopag Olamine,29,177,177,1517246.06,27,,153,153,1270533.53,#,,103.2,29586.77,N,N,N,N
2021,New Mexico,Promethazine Hcl,Promethazine Hcl,1479,8023,8535.2,94627.59,3234,,3229,3427.7,34178.96,,1672,4507.66,14622.75,N,N,N,N
2021,New Mexico,Promethegan,Promethazine Hcl,157,233,237,30751.22,176,,128,130,14985.85,,97,166.7,4307.19,N,N,N,N
2021,New Mexico,Propafenone Hcl,Propafenone Hcl,66,319,738.3,29457.89,96,,295,696.3,27246.58,#,,69.6,7207.51,N,N,N,N
2021,New Mexico,Propafenone Hcl Er,Propafenone Hcl,18,114,248,48970.63,36,#,,,,#,,61.6,6686.2,N,N,N,N
2021,New Mexico,Propranolol Hcl,Propranolol Hcl,1794,15951,29998.3,478057.74,4398,,10223,20396.3,317752.91,,2946,10268.49,71393.22,N,N,N,N
2021,New Mexico,Propranolol Hcl Er,Propranolol Hcl,775,5561,11623.9,487269.16,1362,,3863,8549.9,347544.78,,997,3685.77,98258.19,N,N,N,N
2021,New Mexico,Propylthiouracil,Propylthiouracil,39,142,279.5,11848.72,38,,129,248.5,10437.01,#,,52.05,2084.95,N,N,N,N
2021,New Mexico,Prosol,Parenteral Amino Acid 20% No.1,19,1073,1073,203569.85,56,,709,709,124865.91,,38,2028.49,9833.07,N,N,N,N
2021,New Mexico,Protonix,Pantoprazole Sodium,9,29,64,43330.06,,,29,64,43330.06,*,,34.26,2015.14,N,N,N,N
2021,New Mexico,Proventil Hfa,Albuterol Sulfate,17,47,56.3,5759.18,15,#,,,,#,,127.6,1320.13,N,N,N,N
2021,New Mexico,Prozac,Fluoxetine Hcl,9,26,59.9,83729.58,,,11,26.9,36283.19,*,,42.3,8304.35,N,N,N,N
2021,New Mexico,Pulmicort Flexhaler,Budesonide,360,1322,1995.5,430916.94,431,,1041,1558.2,337759.39,,349,2972.34,76396.87,N,N,N,N
2021,New Mexico,Pyridostigmine Bromide,Pyridostigmine Bromide,149,930,1620,102028.93,244,,800,1430,90590.62,,221,956.66,21918.42,N,N,N,N
2021,New Mexico,Pyridostigmine Bromide Er,Pyridostigmine Bromide,17,74,160.7,60605.21,20,,62,142.5,45170.94,#,,73.5,1654.54,N,N,N,N
2021,New Mexico,Qnasl,Beclomethasone Dipropionate,9,48,61,15531.49,,,34,42,10726.7,*,,9.2,3033.79,N,N,N,N
2021,New Mexico,Qnasl Children,Beclomethasone Dipropionate,5,40,48,12341.48,,*,,,,*,,4,694.12,N,N,N,N
2021,New Mexico,Quetiapine Fumarate,Quetiapine Fumarate,1799,37064,51918.1,962141,6636,,20204,28175.2,483904.65,,3789,31465.26,124739.67,N,N,N,Y
2021,New Mexico,Quetiapine Fumarate Er,Quetiapine Fumarate,203,1142,1588.5,96403.44,242,,410,606.1,30085.13,,93,1328.73,9099.52,N,N,N,Y
2021,New Mexico,Quinapril Hcl,Quinapril Hcl,649,3734,9727.7,80896.58,934,,3451,9005.2,75301.48,,864,2255.01,14698.09,N,N,N,N
2021,New Mexico,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,46,184,462.2,9572.09,46,,171,434.2,9231.78,#,,106.1,2193.28,N,N,N,N
2021,New Mexico,Quinine Sulfate,Quinine Sulfate,9,26,44,3435.57,,#,,,,*,,4.95,387.25,N,N,N,N
2021,New Mexico,Qvar Redihaler,Beclomethasone Dipropionate,324,1497,2266,469961.07,476,,1267,1937,404857.35,,388,3059.96,88778.08,N,N,N,N
2021,New Mexico,Rabeprazole Sodium,Rabeprazole Sodium,177,650,1436.1,53486.13,181,,530,1206.5,42816.26,,151,303.23,17219.08,N,N,N,N
2021,New Mexico,Raloxifene Hcl,Raloxifene Hcl,395,2725,6181.6,272546.68,672,,2676,6067.6,267257.57,,653,1574.09,85807.22,N,N,N,N
2021,New Mexico,Ramelteon,Ramelteon,153,506,687.9,98113.28,199,,343,494.8,68524.56,,145,277.63,8628.43,N,N,N,N
2021,New Mexico,Ramipril,Ramipril,568,3437,8380.1,53270.06,885,,3228,7942.1,50458.04,,839,948.29,18214.63,N,N,N,N
2021,New Mexico,Ranexa,Ranolazine,6,12,14,7347.58,,*,,,,*,,55.2,743.19,N,N,N,N
2021,New Mexico,Ranolazine Er,Ranolazine,285,2172,4052.6,311328.9,556,,1763,3386.3,258711.46,,473,3936.23,60840.21,N,N,N,N
2021,New Mexico,Rasagiline Mesylate,Rasagiline Mesylate,59,719,1235.7,266798.02,139,,697,1187.7,255029.9,#,,197.8,48634.21,N,N,N,N
2021,New Mexico,Rasuvo,Methotrexate/Pf,7,39,49.9,24453.91,,*,,,,*,,202.4,1274.65,N,N,N,N
2021,New Mexico,Rayaldee,Calcifediol,8,117,150.6,159701.79,25,,85,118.6,120638.05,#,,361.06,7565.64,N,N,N,N
2021,New Mexico,Rebif,Interferon Beta-1a/Albumin,12,135,151.2,1383517.29,16,,67,77.8,708184.52,*,,2964.63,47436.48,N,N,N,N
