Data Year,State,Brand Name,Generic Name,Total Prescribers,Total Claims,Total 30-Day Fills,Total Drug Cost ($),Total Beneficiaries,Age 65+ Suppression Flag,Age 65+ Claims,Age 65+ 30-Day Fills,Age 65+ Drug Cost ($),Age 65+ Beneficiary Suppression Flag,Age 65+ Beneficiaries,Low-Income Beneficiary Cost ($),Non-Low-Income Beneficiary Cost ($),Is Opioid,Is Long-Acting Opioid,Is Antibiotic,Is Antipsychotic
2023,Florida,Prevymis,Letermovir,111,632,650.8,4806829.82,164,,405,421.1,3124552.82,,113,3935.83,134945.24,N,N,N,N
2023,Florida,Prezcobix,Darunavir/Cobicistat,781,15360,15797.9,39123093.99,1732,,7549,7842,19342208.95,,841,31697.58,680753.08,N,N,N,N
2023,Florida,Prezista,Darunavir,483,6324,6450.3,13778336.49,872,,3379,3487.1,7417828.93,,450,10057.17,230302.62,N,N,N,N
2023,Florida,Priftin,Rifapentine,70,163,266.3,30579.88,98,,125,201.1,22784.57,,75,440.36,9167.31,N,N,N,N
2023,Florida,Prilosec,Omeprazole Magnesium,60,181,189,119097.75,61,,153,161,99347.19,#,,341.81,4903.59,N,N,N,N
2023,Florida,Primaquine,Primaquine Phosphate,11,26,30.7,1645.98,14,#,,,,*,,0,443.21,N,N,N,N
2023,Florida,Primidone,Primidone,10000,113203,228116.6,3329407.85,27361,,103290,210480.7,3031483.28,,25228,17313.25,581826.86,N,N,N,N
2023,Florida,Priorix,"Measles,mumps,rubella Vacc/Pf",4,135,135,15293.5,128,#,,,,#,,0,0,N,N,N,N
2023,Florida,Pristiq,Desvenlafaxine Succinate,142,591,1045,474480.13,124,,434,804,360781.37,,90,802.11,40581.47,N,N,N,N
2023,Florida,Privigen,Immun Glob G(Igg)/Pro/Iga 0-50,202,2950,2999.3,32970770.53,279,,1904,1950.7,21208606.6,,177,23124.64,1191374.55,N,N,N,N
2023,Florida,Pro Comfort Alcohol Pads,Alcohol Antiseptic Pads,676,1796,3950.6,155325.14,887,,1387,3025,113319.75,,664,386.44,1959.52,N,N,N,N
2023,Florida,Pro Comfort Pen Needle,"Pen Needle, Diabetic",172,623,1201.1,69290.92,187,,444,896.4,49302.48,,142,141.96,603.92,N,N,N,N
2023,Florida,Proair Digihaler,Albuterol Sulfate,397,566,648.9,60224.59,456,,470,537,50109.01,,376,725.86,8609.95,N,N,N,N
2023,Florida,Proair Hfa,Albuterol Sulfate,484,1010,1203.1,98881.13,529,,719,866,68635.03,,397,582.97,7804.49,N,N,N,N
2023,Florida,Proair Respiclick,Albuterol Sulfate,3746,10934,14426.7,1063219.16,5675,,8244,11015.3,808027.58,,4525,8729.1,156739.84,N,N,N,N
2023,Florida,Probenecid,Probenecid,888,3122,6932.7,289596.45,888,,2921,6596.4,272234.25,,832,691.44,96233.11,N,N,N,N
2023,Florida,Probenecid-Colchicine,Probenecid/Colchicine,430,1508,3158.6,119962.12,516,,1368,2942.8,111062.96,,474,246.93,40461.53,N,N,N,N
2023,Florida,Procardia Xl,Nifedipine,66,216,464.3,171247.52,53,#,,,,#,,77.55,17233.85,N,N,N,N
2023,Florida,Prochlorperazine,Prochlorperazine,234,309,313,41166.7,248,,213,215,27479.01,,182,202.46,6679.78,N,N,N,N
2023,Florida,Prochlorperazine Edisylate,Prochlorperazine Edisylate,16,101,101,8742.44,15,*,,,,*,,33.2,109.75,N,N,N,N
2023,Florida,Prochlorperazine Maleate,Prochlorperazine Maleate,6317,42281,44445.5,845829.05,25312,,34979,36483,674146.74,,21908,5947.23,101296.93,N,N,N,N
2023,Florida,Procrit,Epoetin Alfa,967,9542,9812.7,13415842.62,2457,,8668,8923.4,11918315.84,,2156,13573.64,616564.63,N,N,N,N
2023,Florida,Procto-Med Hc,Hydrocortisone,3797,11962,12546.7,305017.71,6479,,10625,11144.3,268361.25,,5773,2758.22,38928.67,N,N,N,N
2023,Florida,Proctofoam-Hc,Hydrocortisone/Pramoxine,347,496,509.5,115455.18,353,,407,414.5,93899.02,,294,357.56,14561.12,N,N,N,N
2023,Florida,Proctosol-Hc,Hydrocortisone,2895,5996,6729.5,138753.26,4057,,5365,6044.7,124120.73,,3659,1628.86,30319.52,N,N,N,N
2023,Florida,Proctozone-Hc,Hydrocortisone,1129,3567,3939.4,106960.05,1723,,3171,3502.8,94440.33,,1541,859.83,7502.39,N,N,N,N
2023,Florida,Procysbi,Cysteamine Bitartrate,6,39,39,2488899.29,,,0,0,0,#,,12.9,0,N,N,N,N
2023,Florida,Progesterone,Progesterone,9,21,25.3,1287.17,12,*,,,,*,,133,316.78,N,N,N,N
2023,Florida,Progesterone,"Progesterone, Micronized",4790,46885,112372.2,2904837.37,14386,,39785,97283.7,2494856.54,,12252,9929.6,1001710.27,N,N,N,N
2023,Florida,Proglycem,Diazoxide,3,12,12,32212.9,,*,,,,*,,0,0,N,N,N,N
2023,Florida,Prograf,Tacrolimus,77,378,723.9,403772.68,77,,301,577.9,306553.62,,59,847.74,35343.79,N,N,N,N
2023,Florida,Prolastin C,Alpha-1-Proteinase Inhibitor,146,2213,2213,24856322.85,212,,1484,1484,16501156.81,,141,11988.37,876906.77,N,N,N,N
2023,Florida,Prolate,Oxycodone Hcl/Acetaminophen,18,324,324,996803.45,97,,177,177,526950.35,,55,128.38,11210.63,Y,N,N,N
2023,Florida,Prolensa,Bromfenac Sodium,1057,21565,28070.2,7934412.97,13349,,20478,26680,7525194.02,,12742,22397.29,1293546.39,N,N,N,N
2023,Florida,Prolia,Denosumab,6622,43743,258278.6,73017380.98,28434,,41546,245275.5,69314231.6,,26990,87771.97,6423884.62,N,N,N,N
2023,Florida,Promacta,Eltrombopag Olamine,397,2756,2833.1,40040920.92,447,,2338,2408.6,33798066.93,,384,2304.16,834549.7,N,N,N,N
2023,Florida,Promethazine Hcl,Promethazine Hcl,13413,76635,85759.3,1156322.16,32959,,41564,46462.1,513071.78,,21736,26835.63,225201.14,N,N,N,N
2023,Florida,Promethazine Vc,Phenylephrine Hcl/Prometh Hcl,48,124,124,5113.38,100,,100,100,4178.9,,83,13.9,384.01,N,N,N,N
2023,Florida,Promethazine-Codeine,Promethazine Hcl/Codeine,142,784,788.8,5320.63,528,,716,720.8,4591.68,,500,0,0,N,N,N,N
2023,Florida,Promethazine-Dm,Promethazine/Dextromethorphan,379,1193,1197.9,9665.32,882,,1003,1007.3,8140.2,,738,305.76,516.07,N,N,N,N
2023,Florida,Promethegan,Promethazine Hcl,1033,1765,1810.2,337499.7,1176,,969,991.1,154208.38,,711,844.85,28028.2,N,N,N,N
2023,Florida,Prometrium,"Progesterone, Micronized",15,55,95,58502.98,13,#,,,,#,,41.4,6170.96,N,N,N,N
2023,Florida,Propafenone Hcl,Propafenone Hcl,3119,18717,42278.2,1369396.08,5160,,18080,40994.8,1325907.41,,4987,5619.64,340634.66,N,N,N,N
2023,Florida,Propafenone Hcl Er,Propafenone Hcl,1137,5902,12640.8,1883556.31,1568,,5709,12213.7,1834903.79,,1513,3085,381870.62,N,N,N,N
2023,Florida,Proparacaine Hcl,Proparacaine Hcl,62,89,173.5,2836.76,72,#,,,,#,,7.05,625.9,N,N,N,N
2023,Florida,Propranolol Hcl,Propranolol Hcl,19921,182428,391709.9,4866204.57,51332,,139811,317387,3817186.34,,40713,36142.05,865989.71,N,N,N,N
2023,Florida,Propranolol Hcl Er,Propranolol Hcl,8882,55521,136682.2,3692012.54,15372,,46757,118120.5,3169859.39,,13093,14016.65,855760.92,N,N,N,N
2023,Florida,Propylthiouracil,Propylthiouracil,640,2375,4954,189312.44,653,,2176,4556.9,164274.21,,593,966.29,22449.5,N,N,N,N
2023,Florida,Proscar,Finasteride,21,69,155,22229.67,20,,69,155,22229.67,,20,93.15,2540.52,N,N,N,N
2023,Florida,Prosol,Parenteral Amino Acid 20% No.1,201,7450,7450,1242978.18,382,,5522,5522,945075.94,,287,16802.52,102486.04,N,N,N,N
2023,Florida,Protonix,Pantoprazole Sodium,213,623,1256.7,781585.77,201,,543,1088.7,666607.87,,174,1910.12,46899.56,N,N,N,N
2023,Florida,Protonix Iv,Pantoprazole Sodium,3,15,15,4256.48,,*,,,,*,,0,67.04,N,N,N,N
2023,Florida,Protriptyline Hcl,Protriptyline Hcl,63,229,395.8,111260.3,64,,186,313,90055.81,,53,175.02,13615.14,N,N,N,N
2023,Florida,Proventil Hfa,Albuterol Sulfate,72,101,137.3,13599.16,74,,77,106.6,10810.4,,57,176.2,3178,N,N,N,N
2023,Florida,Provera,Medroxyprogesterone Acetate,8,27,63,10622.82,,#,,,,*,,51.75,982.24,N,N,N,N
2023,Florida,Provigil,Modafinil,50,191,248.2,812731.31,36,,87,123.6,381053.65,,18,85.56,5704.94,N,N,N,N
2023,Florida,Prozac,Fluoxetine Hcl,156,641,1089.1,1067236.66,133,,489,871.1,779058.64,,99,755.66,48734.29,N,N,N,N
2023,Florida,Pulmicort,Budesonide,13,17,17,5568.58,13,#,,,,*,,10.35,0,N,N,N,N
2023,Florida,Pulmicort Flexhaler,Budesonide,1681,4730,7577.8,1658164.43,1935,,4277,6895.5,1508798.67,,1746,4321.34,364517.91,N,N,N,N
2023,Florida,Pure Comfort Alcohol Pad,Alcohol Antiseptic Pads,188,682,1520.2,63419.21,293,,506,1147.6,43497.36,,216,156.71,478.13,N,N,N,N
2023,Florida,Pure Comfort Pen Needle,"Pen Needle, Diabetic",5,15,30.4,2507.84,,#,,,,*,,20.7,0,N,N,N,N
2023,Florida,Pylera,Bismuth/Metronid/Tetracycline,152,213,214.3,191998.28,210,,177,178.3,157226.4,,176,422,12154.61,N,N,N,N
2023,Florida,Pyrazinamide,Pyrazinamide,46,74,83.5,23271.21,45,,61,66.7,17861.14,#,,48.5,2561.4,N,N,N,N
2023,Florida,Pyridium,Phenazopyridine Hcl,15,17,17,1007.1,17,#,,,,#,,6.82,141.65,N,N,N,N
2023,Florida,Pyridostigmine Bromide,Pyridostigmine Bromide,2613,17023,31209.2,2271042.23,4516,,14773,27258.2,1810449.19,,3928,8760.28,466108.52,N,N,N,N
2023,Florida,Pyridostigmine Bromide Er,Pyridostigmine Bromide,285,1322,2429.6,1262173.55,325,,1114,2013.8,1003619.07,,269,564.55,97187.92,N,N,N,N
2023,Florida,Pyrimethamine,Pyrimethamine,17,45,49.8,1122245.89,13,,16,18.8,281814.1,*,,16.23,351.94,N,N,N,N
2023,Florida,Qbrelis,Lisinopril,11,38,45,56205.24,11,,15,17,30291.84,*,,0,436.38,N,N,N,N
2023,Florida,Qbrexza,Glycopyrronium Tosylate,44,124,138.3,94247.85,45,,43,47,30098.25,,18,83.6,2511.99,N,N,N,N
2023,Florida,Qelbree,Viloxazine Hcl,92,313,354.7,185918.47,106,,89,106,50352.48,,33,366.34,8483.62,N,N,N,N
2023,Florida,Qinlock,Ripretinib,24,117,118,5014025.34,26,,97,98,4171613.42,#,,31.05,33403.09,N,N,N,N
2023,Florida,Qnasl,Beclomethasone Dipropionate,123,457,757.6,219892.42,125,,398,670.6,192554.26,,112,248.4,38570.61,N,N,N,N
2023,Florida,Qnasl Children,Beclomethasone Dipropionate,10,16,28.5,12897.55,,#,,,,*,,4.3,1194.85,N,N,N,N
2023,Florida,Qtern,Dapagliflozin/Saxagliptin Hcl,79,636,996.5,397525.85,128,,582,921.5,365626.46,,114,355.42,46925.43,N,N,N,N
2023,Florida,Qudexy Xr,Topiramate,6,47,57,47508.07,,,24,30,24618.71,*,,282.8,574.48,N,N,N,N
2023,Florida,Questran,Cholestyramine (With Sugar),5,13,28,5015.58,,,13,28,5015.58,*,,0,1670.65,N,N,N,N
2023,Florida,Quetiapine Fumarate,Quetiapine Fumarate,23960,718355,1022999.6,14414471.69,123073,,517259,738798.9,9579489.65,,91110,184721.49,1725834.03,N,N,N,Y
2023,Florida,Quetiapine Fumarate Er,Quetiapine Fumarate,4550,40962,58325,4232407.54,7446,,20077,29738.2,1839562.47,,3915,20124.91,202773.13,N,N,N,Y
2023,Florida,Quinapril Hcl,Quinapril Hcl,2891,4516,10386.8,68108.62,3513,,4376,10085.6,65095.58,,3417,338.6,17062.9,N,N,N,N
2023,Florida,Quinapril-Hydrochlorothiazide,Quinapril/Hydrochlorothiazide,105,113,280.7,6174.17,105,,113,280.7,6174.17,,105,11.98,885.68,N,N,N,N
2023,Florida,Quinidine Gluconate,Quinidine Gluconate,19,80,139.9,57052.41,18,,51,94.9,38138.84,#,,20.95,8126.38,N,N,N,N
2023,Florida,Quinidine Sulfate,Quinidine Sulfate,41,121,232.6,112832.22,36,#,,,,#,,18.45,2850.55,N,N,N,N
2023,Florida,Quinine Sulfate,Quinine Sulfate,56,114,234,21317.33,55,#,,,,#,,9.17,2962.05,N,N,N,N
2023,Florida,Qulipta,Atogepant,1129,10073,12430.7,13604955.39,2495,,4283,5178.2,5548705.75,,1121,15658.45,457870.66,N,N,N,N
2023,Florida,Qutenza,Capsaicin/Skin Cleanser,114,367,898.5,1227046.86,264,,268,642.1,894816.94,,196,704.5,29469.05,N,N,N,N
2023,Florida,Quviviq,Daridorexant Hcl,694,2152,2324.5,1148900.46,864,,1296,1422.1,693958.18,,552,3544.13,87810.95,N,N,N,N
2023,Florida,Qvar Redihaler,Beclomethasone Dipropionate,1160,4033,6676.1,1399333.82,1391,,3632,6089.5,1272307.99,,1237,4343.2,228226.57,N,N,N,N
2023,Florida,Rabavert,Rabies Vaccine (Pcec)/Pf,132,185,185,75439.32,109,,142,142,58333.52,,80,0,0,N,N,N,N
2023,Florida,Rabeprazole Sodium,Rabeprazole Sodium,3707,18037,43120.3,1278837.6,5853,,16161,38986.9,1130397.74,,5259,3659.27,341233.05,N,N,N,N
2023,Florida,Radicava,Edaravone,6,41,41,504907.57,,,14,14,163015.31,*,,10.35,16256.58,N,N,N,N
2023,Florida,Radicava Ors,Edaravone,56,1734,1735.8,24364214.99,245,,1312,1313.8,18436717.61,,186,28099.46,1066038.37,N,N,N,N
2023,Florida,Ragwitek,Weed Pollen-Short Ragweed,4,14,18,6239.6,,,0,0,0,#,,0,150,N,N,N,N
2023,Florida,Raloxifene Hcl,Raloxifene Hcl,5905,37349,95775,3089038.48,10575,,36580,94019.1,3024382.07,,10354,5389.19,962021.61,N,N,N,N
2023,Florida,Ramelteon,Ramelteon,2472,10281,13801.6,1420605.63,3653,,7694,10465.5,1035404.64,,2851,5108.98,162251.76,N,N,N,N
2023,Florida,Ramipril,Ramipril,12638,113658,313040.2,1784635.6,30679,,109266,302077.6,1716111.8,,29526,5994.25,427435.07,N,N,N,N
2023,Florida,Ranexa,Ranolazine,75,139,239.9,112231.63,70,,126,218.3,99907.4,#,,652.57,10756.16,N,N,N,N
2023,Florida,Ranolazine Er,Ranolazine,9962,85917,178678.6,11801441.24,24586,,75680,158222.9,10310810.26,,21681,50897.81,2439995.59,N,N,N,N
2023,Florida,Rapaflo,Silodosin,67,271,536.2,142475.46,67,,258,523.2,138998.48,#,,117.05,24393.21,N,N,N,N
2023,Florida,Rapamune,Sirolimus,12,35,69,82210.29,11,#,,,,*,,75.55,5278.77,N,N,N,N
2023,Florida,Rasagiline Mesylate,Rasagiline Mesylate,1161,10933,21375.9,3665295.93,2509,,10505,20524.2,3492815.5,,2406,3925.98,496053.55,N,N,N,N
2023,Florida,Rasuvo,Methotrexate/Pf,217,2236,2781.7,1580827.35,371,,1601,2020.5,1139854.54,,265,4406.38,71075.31,N,N,N,N
2023,Florida,Ravicti,Glycerol Phenylbutyrate,6,49,50.2,4300252.23,,*,,,,*,,10.35,38768.22,N,N,N,N
2023,Florida,Raya Sure Pen Needle,"Pen Needle, Diabetic",3,24,27,2433.72,,,24,27,2433.72,*,,12.9,254.85,N,N,N,N
2023,Florida,Rayaldee,Calcifediol,162,1731,1881.5,2484843.59,322,,1462,1608.5,2093252.82,,276,3136.25,72423.12,N,N,N,N
2023,Florida,Rayos,Prednisone,42,82,117,400814.72,41,,48,59,175892.8,,27,28.85,3249.58,N,N,N,N
2023,Florida,Rebif,Interferon Beta-1a/Albumin,104,793,831.9,8600890.61,97,,353,368.5,3715862.22,,43,335.2,180750.34,N,N,N,N
2023,Florida,Rebif Rebidose,Interferon Beta-1a/Albumin,71,588,614.1,6398673.79,71,,231,238.2,2465609.08,,25,5842.84,114933.07,N,N,N,N
2023,Florida,Reblozyl,Luspatercept-Aamt,24,156,156,1933562.42,26,,156,156,1933562.42,,26,10.35,73565.16,N,N,N,N
2023,Florida,Recarbrio,Imipenem/Cilastatin/Relebactam,2,16,16,106139.78,,,0,0,0,#,,4.3,0,N,N,Y,N
2023,Florida,Reclast,Zoledronic Acid/Mannitol-Water,9,11,92.3,10567.88,11,*,,,,*,,4.3,2137.11,N,N,N,N
2023,Florida,Reclipsen,Desogestrel-Ethinyl Estradiol,5,19,27.1,385.48,,,0,0,0,#,,1.45,0,N,N,N,N
2023,Florida,Recombivax Hb,Hepatitis B Virus Vaccine/Pf,25,28,28,2536.68,25,#,,,,#,,0,0,N,N,N,N
2023,Florida,Recorlev,Levoketoconazole,12,57,57,1197612.9,14,,43,43,922551.42,#,,41.4,34932.18,N,N,N,N
2023,Florida,Rectiv,Nitroglycerin,300,464,482.9,322248.97,327,,350,364,243251.74,,258,619.99,21500.49,N,N,N,N
2023,Florida,Regranex,Becaplermin,177,599,710.4,949365.92,317,,408,485.1,657182.61,,231,2868.18,37594.62,N,N,N,N
2023,Florida,Relafen Ds,Nabumetone,15,24,30,79137.8,16,#,,,,#,,9.02,831.33,N,N,N,N
2023,Florida,Relenza,Zanamivir,12,35,35.7,2688.4,27,#,,,,#,,76.69,1535.34,N,N,N,N
2023,Florida,Relistor,Methylnaltrexone Bromide,687,4749,5037.4,11424036.47,1409,,2521,2665.2,5812819.21,,798,6497.31,106944.7,N,N,N,N
2023,Florida,Relpax,Eletriptan Hydrobromide,23,60,91,109102.68,20,,32,51,53244.73,#,,64.19,1460.19,N,N,N,N
2023,Florida,Reltone,Ursodiol,5,57,59,95082.41,17,*,,,,*,,29.25,1751.1,N,N,N,N
2023,Florida,Relyvrio,Sod Phenylbutyrat/Taurursodiol,42,1248,1266.4,15553573.94,265,,868,877.2,10671758.95,,193,15325.48,630393.68,N,N,N,N
2023,Florida,Remeron,Mirtazapine,41,177,280,56979.73,33,,152,255,52035.74,#,,21.5,7594.98,N,N,N,N
2023,Florida,Remicade,Infliximab,226,1727,2314.3,12344255.13,341,,889,1242.2,5794425.74,,199,11377.76,296872.83,N,N,N,N
2023,Florida,Remodulin,Treprostinil Sodium,3,87,87,301150.35,,,37,37,171302.86,*,,0,9363.27,N,N,N,N
2023,Florida,Renacidin,Citric Ac/Gluconolact/Mag Carb,93,495,560.9,95674.12,114,,374,423.6,73801.43,,86,285.14,14309.84,N,N,N,N
2023,Florida,Renflexis,Infliximab-Abda,28,146,201.5,627128.43,29,,98,147,369749.84,#,,28,17288.74,N,N,N,N
2023,Florida,Renvela,Sevelamer Carbonate,1062,6404,8831.5,10161018.55,1618,,3447,4514.8,3881273.25,,782,6660.71,53213.84,N,N,N,N
2023,Florida,Repaglinide,Repaglinide,3082,24554,52077.4,1272081.8,6610,,23138,49402,1205815.86,,6244,3666.57,136017.52,N,N,N,N
2023,Florida,Repatha Pushtronex,Evolocumab,962,7946,11645.9,7361429.06,1583,,7257,10696.9,6760164.71,,1428,10232.37,845867.95,N,N,N,N
2023,Florida,Repatha Sureclick,Evolocumab,6162,114907,181305.7,107560808.9,23237,,106852,168751.2,100035639.6,,21460,113878.88,12447560.59,N,N,N,N
2023,Florida,Repatha Syringe,Evolocumab,2978,17061,27005.9,15514961.19,4672,,15455,24566.6,14094994.76,,4202,18951.92,1528956.83,N,N,N,N
2023,Florida,Restasis,Cyclosporine,6867,112176,175669.5,115106957.2,42118,,103166,162000,106069165.3,,39312,75378.94,5943012.82,N,N,N,N
2023,Florida,Restasis Multidose,Cyclosporine,1426,5757,7626.2,5057390.22,2075,,5132,6811.6,4509562.57,,1848,6354.01,173434.08,N,N,N,N
2023,Florida,Restoril,Temazepam,31,144,203.7,259343.45,27,,110,161.7,219376.75,#,,169.75,5824,N,N,N,N
2023,Florida,Retacrit,Epoetin Alfa-Epbx,669,5460,5674.4,3130439.47,1681,,5074,5281.7,2882180.4,,1529,7342.66,208186.98,N,N,N,N
2023,Florida,Retevmo,Selpercatinib,30,170,170,2654135.77,25,,148,148,2281375.05,#,,53.9,61565.41,N,N,N,N
2023,Florida,Retin-A,Tretinoin,136,317,340.9,11386.09,169,,206,222.6,7594.48,,114,341.03,2388.69,N,N,N,N
2023,Florida,Retin-A Micro Pump,Tretinoin Microspheres,22,74,78.7,71457.69,23,,38,40.7,36627.83,,11,125,1478.05,N,N,N,N
2023,Florida,Revatio,Sildenafil Citrate,5,35,53,393938.28,,#,,,,*,,0,0,N,N,N,N
2023,Florida,Revlimid,Lenalidomide,837,19930,19938.2,349325802.4,3315,,18416,18424.2,321828339.3,,3078,86034.79,14854638.7,N,N,N,N
2023,Florida,Rexulti,Brexpiprazole,2539,24283,26791.4,39073374.66,4789,,12332,13619.5,19304316.98,,2802,41331.5,812600.66,N,N,N,Y
2023,Florida,Reyataz,Atazanavir Sulfate,10,80,93,139838.99,,,42,49,73808.72,*,,34,2432.05,N,N,N,N
2023,Florida,Reyvow,Lasmiditan Succinate,97,551,597,526369.46,162,,192,210,173421.46,,68,1099.41,17635.02,N,N,N,N
2023,Florida,Rezlidhia,Olutasidenib,8,15,15,497885.45,,,15,15,497885.45,*,,0,17467.75,N,N,N,N
2023,Florida,Rezurock,Belumosudil Mesylate,41,405,412,9353696.3,68,,231,237,5256323.3,,37,83.6,203496.04,N,N,N,N
2023,Florida,Rezvoglar Kwikpen,Insulin Glargine-Aglr,72,228,457.6,34067.58,122,,208,421.4,31211.85,,110,99.32,1414.74,N,N,N,N
2023,Florida,Rhofade,Oxymetazoline Hcl,141,252,264,158183.41,169,,200,212,125888.85,,141,154.3,15744.32,N,N,N,N
2023,Florida,Rhopressa,Netarsudil Mesylate,1813,37993,56254.4,18518517.29,9776,,36346,53808,17707967.22,,9369,43572.48,1640891.35,N,N,N,N
2023,Florida,Riabni,Rituximab-Arrx,6,16,17.2,119435.35,,#,,,,*,,0,3569.17,N,N,N,N
2023,Florida,Ribavirin,Ribavirin,85,174,179.4,150045.96,121,,120,121.6,13602.43,,86,10.64,1939.02,N,N,N,N
2023,Florida,Ridaura,Auranofin,3,49,49,90162.99,,*,,,,*,,98.25,0,N,N,N,N
2023,Florida,Rifabutin,Rifabutin,426,1490,1777.8,813030.95,715,,1257,1503,662468.01,,613,1267.29,90395.27,N,N,N,N
2023,Florida,Rifampin,Rifampin,1589,7894,10526.9,642719.63,2730,,6861,9179.8,547529.33,,2313,3032.06,151311.63,N,N,N,N
2023,Florida,Riluzole,Riluzole,312,2563,4081.9,476959.37,612,,1967,3117.5,359841.39,,470,1525.64,76724.09,N,N,N,N
2023,Florida,Rimantadine Hcl,Rimantadine Hcl,29,158,296.3,23858.85,76,,133,252.3,20020.23,#,,69.67,4397.43,N,N,N,N
2023,Florida,Rimso-50,Dimethyl Sulfoxide,8,25,36.2,194020.04,,*,,,,*,,10.35,5035.3,N,N,N,N
2023,Florida,Rinvoq,Upadacitinib,641,10784,11209,74041695.08,1626,,6755,7128,46667880.23,,1006,12022.63,807987.6,N,N,N,N
2023,Florida,Risedronate Sodium,Risedronate Sodium,3262,18605,44797.4,2227209.1,5993,,17794,43029.7,2137110.63,,5735,3848.93,447156.26,N,N,N,N
2023,Florida,Risedronate Sodium Dr,Risedronate Sodium,239,1001,2007.7,289038.59,320,,942,1936.8,280218.25,,307,270.4,46519.87,N,N,N,N
2023,Florida,Risperdal,Risperidone,64,417,567.1,247798.27,60,,96,147.3,60451.92,,21,981.07,7985.68,N,N,N,Y
2023,Florida,Risperdal Consta,Risperidone Microspheres,581,6096,6141.2,8186009.93,702,,2668,2672.9,3046377.89,,331,13232.59,49149.01,N,N,N,Y
2023,Florida,Risperidone,Risperidone,12458,227993,299167.2,3906681.58,36965,,124514,164164.7,1973583,,21342,63947.19,280818.69,N,N,N,Y
2023,Florida,Risperidone Er,Risperidone Microspheres,16,18,18,14818.75,17,#,,,,#,,0,0,N,N,N,Y
2023,Florida,Risperidone Odt,Risperidone,591,3116,3652.9,520473.21,634,,1506,1734.7,208519.88,,371,1762.99,19135.26,N,N,N,Y
2023,Florida,Ritalin,Methylphenidate Hcl,57,267,317.4,36585.79,46,,180,215.4,25131.72,,35,122.59,11031.16,N,N,N,N
2023,Florida,Ritalin La,Methylphenidate Hcl,14,41,57.8,28804.58,12,,26,42.8,19022.57,*,,112.9,1780.33,N,N,N,N
2023,Florida,Ritonavir,Ritonavir,531,6199,7489.6,1106280.18,856,,3407,4164.8,618253.08,,465,1477.51,20899.87,N,N,N,N
2023,Florida,Rituxan,Rituximab,89,349,655.2,4540906.61,170,,232,401.7,2878667.62,,105,1433.88,44849.25,N,N,N,N
2023,Florida,Rivastigmine,Rivastigmine,3209,27245,42246.3,7737026.83,6376,,26631,41322.3,7550237.23,,6243,26041.35,1227414.28,N,N,N,N
2023,Florida,Rivastigmine,Rivastigmine Tartrate,2781,24773,39341.9,2234591.84,5274,,24041,38198.6,2160763.97,,5117,13850.64,566172.91,N,N,N,N
2023,Florida,Rizatriptan,Rizatriptan Benzoate,6339,40345,47623.1,1093823.91,11226,,25307,30492,659512.33,,7374,13769.45,313204.52,N,N,N,N
2023,Florida,Rocaltrol,Calcitriol,8,26,45.3,1818.69,,,26,45.3,1818.69,*,,30.1,583.85,N,N,N,N
2023,Florida,Rocklatan,Netarsudil Mesylat/Latanoprost,1573,31334,45353,16329824.73,7679,,30158,43608,15697637.64,,7397,37673.19,1360260.85,N,N,N,N
2023,Florida,Roflumilast,Roflumilast,1981,13917,23188.2,3598839.04,3562,,11746,19591.3,3005658.17,,3029,13279.92,298784.68,N,N,N,N
2023,Florida,Ropinirole Er,Ropinirole Hcl,896,3718,7522.1,744150.87,1077,,3253,6689.8,649265.42,,936,1324.35,146335.75,N,N,N,N
2023,Florida,Ropinirole Hcl,Ropinirole Hcl,15816,198047,418799.8,4158440.38,47462,,166177,357633.5,3498078.82,,40161,38859.79,816757.16,N,N,N,N
2023,Florida,Rosuvastatin Calcium,Rosuvastatin Calcium,31824,2613513,7112908.4,53514061.16,761884,,2403977,6588508.9,48945351.87,,702843,238260.43,10132505.06,N,N,N,N
2023,Florida,Roxicodone,Oxycodone Hcl,38,262,262,293204.01,38,,104,104,98329.09,,15,2306.83,9884.86,Y,N,N,N
2023,Florida,Roxybond,Oxycodone Hcl,24,130,130.1,224515.88,53,,74,74,130112.94,,28,297.95,1625.05,Y,N,N,N
2023,Florida,Rozerem,Ramelteon,21,47,69.1,24868.36,19,,34,48,17031.41,#,,106.4,190,N,N,N,N
2023,Florida,Rozlytrek,Entrectinib,13,56,56,1001468.35,12,,44,44,751614.88,*,,39.65,24586.6,N,N,N,N
2023,Florida,Rubraca,Rucaparib Camsylate,20,117,117,1857879.45,20,,92,92,1376434.36,#,,20.7,70003.61,N,N,N,N
2023,Florida,Ruconest,"C1 Esterase Inhibitor, Recomb",6,26,26,2648412.79,,,12,12,714109.57,*,,0,75703.83,N,N,N,N
2023,Florida,Rufinamide,Rufinamide,108,1058,1211.5,1955410.36,116,,57,64.8,68200.2,*,,176.84,18923.98,N,N,N,N
2023,Florida,Rukobia,Fostemsavir Tromethamine,158,1772,1809,16122492.67,228,,810,844,7518392.79,,97,8284.82,248340.16,N,N,N,N
2023,Florida,Ruxience,Rituximab-Pvvr,70,375,518.4,2596449.89,120,,323,422.2,2127244.83,,94,5970.62,157307.17,N,N,N,N
2023,Florida,Ryaltris,Olopatadine Hcl/Mometasone,140,398,472.8,118681.63,236,,349,417.8,104773.57,,204,390.96,13616.5,N,N,N,N
