Data Year,State,Brand Name,Generic Name,Total Prescribers,Total Claims,Total 30-Day Fills,Total Drug Cost ($),Total Beneficiaries,Age 65+ Suppression Flag,Age 65+ Claims,Age 65+ 30-Day Fills,Age 65+ Drug Cost ($),Age 65+ Beneficiary Suppression Flag,Age 65+ Beneficiaries,Low-Income Beneficiary Cost ($),Non-Low-Income Beneficiary Cost ($),Is Opioid,Is Long-Acting Opioid,Is Antibiotic,Is Antipsychotic
2018,Delaware,Adcirca,Tadalafil,9,183,212,845164.78,28,,148,165,654691.67,#,,12.1,29828.8,N,N,N,N
2018,Delaware,Adderall,Dextroamphetamine/Amphetamine,4,17,17,8829.02,,*,,,,*,,2.5,493.5,N,N,N,N
2018,Delaware,Adderall Xr,Dextroamphetamine/Amphetamine,17,64,71,18806.43,19,,29,35,11854.48,*,,87.5,1366.4,N,N,N,N
2018,Delaware,Adempas,Riociguat,3,78,78,740587.7,,,66,66,631414.51,*,,1208,24660.5,N,N,N,N
2018,Delaware,Advair Diskus,Fluticasone Propion/Salmeterol,909,12895,20256.3,8140898.92,3566,,10280,16884.2,6698640.08,,2931,30677.3,659057.5,N,N,N,N
2018,Delaware,Advair Hfa,Fluticasone Propion/Salmeterol,191,1121,1636.8,673596.29,339,,939,1385.8,569562.81,,277,2646,51931.1,N,N,N,N
2018,Delaware,Advocate Pen Needles,"Pen Needle, Diabetic",18,54,85.3,3839.08,17,,32,46,2511.26,*,,153.3,536.9,N,N,N,N
2018,Delaware,Afinitor,Everolimus,13,70,70,1027101.76,20,,40,40,604537.67,#,,1195.5,35450.5,N,N,N,N
2018,Delaware,Afinitor Disperz,Everolimus,1,12,12,1034304.72,,,0,0,0,#,,0,0,N,N,N,N
2018,Delaware,Afrezza,"Insulin Regular, Human",5,30,64.1,50384.37,,,30,64.1,50384.37,*,,0,4713.6,N,N,N,N
2018,Delaware,Aggrenox,Aspirin/Dipyridamole,46,163,335,151321.49,48,,152,312,139117.66,#,,871.7,6775.2,N,N,N,N
2018,Delaware,Aimovig Autoinjector,Erenumab-Aooe,11,53,60.7,39643.09,30,,34,40.8,27066.85,,18,44.5,4329.8,N,N,N,N
2018,Delaware,Aimovig Autoinjector (2 Pack),Erenumab-Aooe,5,19,28.5,15288.54,,*,,,,*,,41.8,2424.6,N,N,N,N
2018,Delaware,Albenza,Albendazole,10,14,14,26384.19,12,*,,,,*,,11.8,541.7,N,N,N,N
2018,Delaware,Albuterol Sulfate,Albuterol Sulfate,163,2131,2190.7,50445.26,652,,1765,1815.7,41208.87,,550,294.2,4147.2,N,N,N,N
2018,Delaware,Alclometasone Dipropionate,Alclometasone Dipropionate,34,163,164,8112.1,99,,145,146,7516.33,#,,69.2,1974.2,N,N,N,N
2018,Delaware,Alcohol Pads,Alcohol Antiseptic Pads,166,723,1332.2,49633.34,240,,322,604.2,21921.15,,116,962,790,N,N,N,N
2018,Delaware,Alcohol Prep Pads,Alcohol Antiseptic Pads,192,629,1409,42872.68,294,,437,970.2,29290.56,,204,1063.8,1466.5,N,N,N,N
2018,Delaware,Alcohol Swabs,Alcohol Antiseptic Pads,13,26,43.3,66.48,13,,13,26.3,30.93,*,,34,7.8,N,N,N,N
2018,Delaware,Aldactone,Spironolactone,5,17,47,3842.97,,,17,47,3842.97,*,,0,996.5,N,N,N,N
2018,Delaware,Alendronate Sodium,Alendronate Sodium,821,15292,31863.2,199848.33,4146,,13744,29546.1,180166.32,,3837,5565.2,76643.3,N,N,N,N
2018,Delaware,Alfuzosin Hcl Er,Alfuzosin Hcl,184,1826,4565.3,54210.62,495,,1758,4443.3,52756.95,,474,332.5,27311.3,N,N,N,N
2018,Delaware,Allopurinol,Allopurinol,1027,22437,54377.7,425174.42,5974,,20553,50683.9,396857.51,,5508,7387.6,160994.6,N,N,N,N
2018,Delaware,Allzital,Butalbital/Acetaminophen,3,44,44,51221.98,19,,13,13,15232.34,*,,13.4,847.7,N,N,N,N
2018,Delaware,Almotriptan Malate,Almotriptan Malate,6,16,16,3557.01,,*,,,,*,,20.1,172.8,N,N,N,N
2018,Delaware,Alogliptin,Alogliptin Benzoate,6,14,22,3408.28,,#,,,,*,,10.1,318,N,N,N,N
2018,Delaware,Alosetron Hcl,Alosetron Hcl,10,44,84,111469.72,18,#,,,,#,,0,7939.5,N,N,N,N
2018,Delaware,Alphagan P,Brimonidine Tartrate,140,1543,2883.1,497701.79,469,,1436,2713.1,466067.53,,435,2062.9,70204,N,N,N,N
2018,Delaware,Alprazolam,Alprazolam,1388,48993,58248.9,560731.32,11017,,35208,43600.8,416390.62,,8862,29367.4,219691.1,N,N,N,N
2018,Delaware,Alprazolam Er,Alprazolam,42,189,266,8042.35,46,,123,186,4941.39,,31,44.8,3529.6,N,N,N,N
2018,Delaware,Alprazolam Odt,Alprazolam,14,42,48,3746.36,14,,24,30,1463.01,#,,129.9,249.5,N,N,N,N
2018,Delaware,Alprazolam Xr,Alprazolam,9,18,29,438.13,,#,,,,*,,1.3,189.2,N,N,N,N
2018,Delaware,Alrex,Loteprednol Etabonate,41,153,189.5,40935.52,103,,133,169.5,35644.64,#,,125.3,7052.8,N,N,N,N
2018,Delaware,Altace,Ramipril,9,33,91,20642.7,,,33,91,20642.7,*,,335.4,2940.3,N,N,N,N
2018,Delaware,Alvesco,Ciclesonide,11,47,71.5,25737.97,,,47,71.5,25737.97,*,,0,3672.1,N,N,N,N
2018,Delaware,Alyacen,Norethindrone-Ethinyl Estrad,5,30,36.3,727.72,,,0,0,0,#,,66.7,0,N,N,N,N
2018,Delaware,Amabelz,Estradiol/Norethindrone Acet,5,12,32.7,2929,,,12,32.7,2929,*,,0,1098.7,N,N,N,N
2018,Delaware,Amantadine,Amantadine Hcl,125,1192,1666.3,101414.73,256,,814,1182.2,68281.19,,194,764.9,15718.8,N,N,N,N
2018,Delaware,Amaryl,Glimepiride,5,29,55,4496.15,,,29,55,4496.15,*,,0,1760.1,N,N,N,N
2018,Delaware,Ambien,Zolpidem Tartrate,19,63,85,41569.02,15,,35,57,27767.85,#,,109.3,1726.2,N,N,N,N
2018,Delaware,Ambien Cr,Zolpidem Tartrate,13,58,74,35437.53,11,,21,31,14103.5,*,,105.7,1902.7,N,N,N,N
2018,Delaware,Ambisome,Amphotericin B Liposome,1,21,21,5426.72,,,21,21,5426.72,*,,0,0,N,N,N,N
2018,Delaware,Amethia Lo,L-Norgest/E.Estradiol-E.Estrad,4,15,45.5,1961.87,,,0,0,0,#,,18.4,252.5,N,N,N,N
2018,Delaware,Amiloride Hcl,Amiloride Hcl,62,279,584.5,8661.62,70,,222,513.3,7635.78,#,,139.3,3420,N,N,N,N
2018,Delaware,Amiloride-Hydrochlorothiazide,Amiloride/Hydrochlorothiazide,30,102,304,3235.46,31,,102,304,3235.46,,31,26.8,1344.2,N,N,N,N
2018,Delaware,Amiodarone Hcl,Amiodarone Hcl,600,9248,19852,303612.98,2886,,8647,18670.7,291116.25,,2686,3816.1,93892.5,N,N,N,N
2018,Delaware,Amitiza,Lubiprostone,222,1744,2465.7,833883.24,472,,1138,1695.5,560777.44,,322,3157.5,55942.7,N,N,N,N
2018,Delaware,Amitriptyline Hcl,Amitriptyline Hcl,781,7643,13998.8,199414.31,1978,,4749,9696.2,127688.89,,1263,6706.6,67324.6,N,N,N,N
2018,Delaware,Amlodipine Besylate,Amlodipine Besylate,1651,116960,271336.2,1202447.15,30561,,103800,246314.7,1102510.44,,27265,48138.2,516756.9,N,N,N,N
2018,Delaware,Amlodipine Besylate-Benazepril,Amlodipine Besylate/Benazepril,526,5732,14390.8,186870.01,1512,,5282,13498.3,174560.06,,1395,2450.3,73876.4,N,N,N,N
2018,Delaware,Amlodipine-Atorvastatin,Amlodipine/Atorvastatin,145,658,1762.1,164137.26,173,#,,,,#,,177.7,17655.9,N,N,N,N
2018,Delaware,Amlodipine-Olmesartan,Amlodipine Bes/Olmesartan Med,188,1077,2527.2,126791.07,308,,954,2340.2,113670.13,,273,559.1,20650.5,N,N,N,N
2018,Delaware,Amlodipine-Valsartan,Amlodipine Besylate/Valsartan,291,1809,4360.5,99633.38,508,,1590,3954.5,85826.84,,452,889,26906.9,N,N,N,N
2018,Delaware,Amlodipine-Valsartan-Hctz,Amlodipine/Valsartan/Hcthiazid,141,723,1550.7,86009.23,213,,543,1264.7,64500.75,,171,577.7,8400.6,N,N,N,N
2018,Delaware,Ammonium Lactate,Ammonium Lactate,352,2302,2649.7,58722.65,1264,,1716,2036.5,44019.15,,959,1572.6,13822.1,N,N,N,N
2018,Delaware,Amoxapine,Amoxapine,3,27,33,1547.99,,,14,20,471.89,*,,0,295.5,N,N,N,N
2018,Delaware,Amoxicillin,Amoxicillin,1823,24336,24573.5,126159.51,17731,,21303,21516,109647.93,,15460,6447.4,85790.8,N,N,Y,N
2018,Delaware,Amoxicillin-Clavulanate Pot Er,Amoxicillin/Potassium Clav,29,44,44,5261.75,35,#,,,,#,,44.2,1307,N,N,Y,N
2018,Delaware,Amoxicillin-Clavulanate Potass,Amoxicillin/Potassium Clav,1813,16464,16524.7,210923.7,13272,,13400,13457.8,173165.66,,10843,8024.1,99387.1,N,N,Y,N
2018,Delaware,Ampicillin Sodium,Ampicillin Sodium,7,43,43,10603.76,,,17,17,2443.99,*,,421.6,1127.5,N,N,Y,N
2018,Delaware,Ampicillin Trihydrate,Ampicillin Trihydrate,124,207,215.8,2454.27,175,,183,191.8,2274.01,,160,86.2,1072.4,N,N,Y,N
2018,Delaware,Ampicillin-Sulbactam,Ampicillin Sodium/Sulbactam Na,8,29,29,3944.54,,,11,11,2032.44,*,,0,428.9,N,N,Y,N
2018,Delaware,Ampyra,Dalfampridine,12,306,450.3,1190318.28,49,,77,169,442310.13,,19,103.7,32203.7,N,N,N,N
2018,Delaware,Anagrelide Hcl,Anagrelide Hcl,11,72,120,15033.2,15,,72,120,15033.2,,15,13.4,2242,N,N,N,N
2018,Delaware,Anastrozole,Anastrozole,185,4994,12130.6,118368.04,1386,,4685,11500.4,111846.78,,1309,2275.1,37715.3,N,N,N,N
2018,Delaware,Androderm,Testosterone,22,84,129.1,83165.81,23,,61,98.1,61061.36,#,,430.5,7625.4,N,N,N,N
2018,Delaware,Androgel,Testosterone,157,965,1422.9,1118277.27,250,,802,1220.6,962317.31,,207,798.7,88287.5,N,N,N,N
2018,Delaware,Anoro Ellipta,Umeclidinium Brm/Vilanterol Tr,361,5279,7453,2951715.67,1349,,4554,6575,2602022.74,,1161,12770.4,278714.2,N,N,N,N
2018,Delaware,Apidra,Insulin Glulisine,6,19,56.6,43684.87,,,19,56.6,43684.87,*,,0,1888.6,N,N,N,N
2018,Delaware,Apidra Solostar,Insulin Glulisine,18,70,143.4,91721.24,20,#,,,,#,,133.6,6531.3,N,N,N,N
2018,Delaware,Aplenzin,Bupropion Hbr,5,39,39,97711.96,,,25,25,63477.04,*,,3.7,7693.1,N,N,N,N
2018,Delaware,Apri,Desogestrel-Ethinyl Estradiol,4,30,40.8,883.87,,,0,0,0,#,,20.1,0,N,N,N,N
2018,Delaware,Apriso,Mesalamine,50,499,776.9,340565.78,112,,391,618.9,269645.8,,90,1117.1,37525.7,N,N,N,N
2018,Delaware,Aptiom,Eslicarbazepine Acetate,16,117,155.3,159113.24,18,,17,23,15276.08,*,,24.1,1160.2,N,N,N,N
2018,Delaware,Aranesp,Darbepoetin Alfa In Polysorbat,11,68,71.8,139994.5,15,,42,45.8,92248.74,#,,8.4,3971.7,N,N,N,N
2018,Delaware,Arcapta Neohaler,Indacaterol Maleate,3,11,33,8147.68,,,11,33,8147.68,*,,0,1180,N,N,N,N
2018,Delaware,Aricept,Donepezil Hcl,4,11,15,8604.32,,,11,15,8604.32,*,,0,373.3,N,N,N,N
2018,Delaware,Aripiprazole,Aripiprazole,533,9379,12285.8,1377591.85,1758,,3521,5304.1,457049.37,,761,11138.2,88162.3,N,N,N,Y
2018,Delaware,Aripiprazole Odt,Aripiprazole,3,16,20,16612.38,,*,,,,*,,20.1,2163.3,N,N,N,Y
2018,Delaware,Aristada,Aripiprazole Lauroxil,16,237,275,571724.85,35,,36,45.7,87174.15,*,,478.3,5594.1,N,N,N,Y
2018,Delaware,Armodafinil,Armodafinil,67,323,472.9,54166.42,81,,151,256.9,27240.74,,51,302.6,9132.7,N,N,N,N
2018,Delaware,Armour Thyroid,"Thyroid,pork",113,596,1325.1,39708.23,140,,541,1206.1,35837.84,,129,448.6,23222.1,N,N,N,N
2018,Delaware,Arnuity Ellipta,Fluticasone Furoate,87,835,1129,217993.77,244,,717,989,188992.75,,211,1305.8,35626.8,N,N,N,N
2018,Delaware,Arthrotec 75,Diclofenac Sodium/Misoprostol,5,24,48,21026.04,,,12,36,14975.16,*,,133.6,800,N,N,N,N
2018,Delaware,Arymo Er,Morphine Sulfate,2,11,11,6779.19,,,0,0,0,#,,33.4,0,Y,Y,N,N
2018,Delaware,Asacol Hd,Mesalamine,16,47,114,95129.99,16,#,,,,#,,8.4,6393.1,N,N,N,N
2018,Delaware,Ascomp With Codeine,Codeine/Butalbital/Asa/Caffein,3,14,14,1173.93,,#,,,,*,,0,432.3,Y,N,N,N
2018,Delaware,Ashlyna,L-Norgest/E.Estradiol-E.Estrad,18,46,138.6,3888.02,15,,0,0,0,,0,80.3,45,N,N,N,N
2018,Delaware,Asmanex,Mometasone Furoate,95,355,648.3,136568.52,130,,303,577.5,120037.45,,111,306.9,19523.5,N,N,N,N
2018,Delaware,Asmanex Hfa,Mometasone Furoate,36,72,131,23070.6,42,#,,,,#,,35.2,2417.5,N,N,N,N
2018,Delaware,Aspirin-Dipyridamole Er,Aspirin/Dipyridamole,125,490,1064,312539.12,134,,443,982,288743.23,,122,984,14343.4,N,N,N,N
2018,Delaware,Atacand,Candesartan Cilexetil,12,46,94,12499.1,12,,46,94,12499.1,,12,194.8,2718.8,N,N,N,N
2018,Delaware,Atacand Hct,Candesartan/Hydrochlorothiazid,4,11,23,3462.29,,,11,23,3462.29,*,,113.3,507,N,N,N,N
2018,Delaware,Atazanavir Sulfate,Atazanavir Sulfate,17,103,103,90324.47,16,,36,36,27738.29,*,,30.2,2249.7,N,N,N,N
2018,Delaware,Atenolol,Atenolol,1013,25234,62644.4,330570.77,6550,,22936,58358.3,308937.16,,6034,8866.5,128497.8,N,N,N,N
2018,Delaware,Atenolol-Chlorthalidone,Atenolol/Chlorthalidone,309,1801,4725.8,78510.28,495,,1625,4334.2,73330.87,,451,1157.6,21829.4,N,N,N,N
2018,Delaware,Ativan,Lorazepam,10,40,54,164227.47,,#,,,,*,,16.7,6780.7,N,N,N,N
2018,Delaware,Atomoxetine Hcl,Atomoxetine Hcl,106,654,870.7,132639.97,136,,154,292.8,40756.03,,36,671.9,11985.6,N,N,N,N
2018,Delaware,Atorvastatin Calcium,Atorvastatin Calcium,1673,175525,428238.5,3802864.01,47074,,153782,385419.8,3448385.88,,41632,72080.9,1245113.3,N,N,N,N
2018,Delaware,Atovaquone,Atovaquone,61,181,188,162166.24,68,,90,92,64269.55,,40,178.8,10093.9,N,N,N,N
2018,Delaware,Atovaquone-Proguanil Hcl,Atovaquone/Proguanil Hcl,86,166,172.8,12968.23,147,#,,,,#,,10.6,5822.5,N,N,N,N
2018,Delaware,Atripla,Efavirenz/Emtricit/Tenofovr Df,37,354,380,1047346.42,47,,141,167,460626.23,,18,2271.6,40175.7,N,N,N,N
2018,Delaware,Atropine Sulfate,Atropine Sulfate,100,478,610.6,19147.64,268,,380,499.3,15079.26,,237,205.3,4357.5,N,N,N,N
2018,Delaware,Atrovent Hfa,Ipratropium Bromide,103,297,388.5,140652.94,119,,231,298.4,105522.47,,94,879.8,13219.9,N,N,N,N
2018,Delaware,Aubagio,Teriflunomide,14,206,271.7,1877904.62,36,,69,92.4,637738.82,*,,1068.4,37673.2,N,N,N,N
2018,Delaware,Auryxia,Ferric Citrate,37,391,507.7,429621.17,121,,150,217.2,162699.49,,54,3029.4,6786.5,N,N,N,N
2018,Delaware,Austedo,Deutetrabenazine,3,32,36,188794.15,,*,,,,*,,23.4,5878.7,N,N,N,N
2018,Delaware,Autoshield Duo Pen Needle,"Pen Needle,dual Safety,diabetc",81,478,587.3,35601.51,136,,407,493.6,29487.23,,119,98.7,5680.3,N,N,N,N
2018,Delaware,Avalide,Irbesartan/Hydrochlorothiazide,4,13,37,7489.78,,,13,37,7489.78,*,,0,1038.7,N,N,N,N
2018,Delaware,Avapro,Irbesartan,7,27,59,11779.38,,,27,59,11779.38,*,,0,1909.9,N,N,N,N
2018,Delaware,Avodart,Dutasteride,11,20,54,9484.33,11,#,,,,*,,149.4,2165,N,N,N,N
2018,Delaware,Avonex,Interferon Beta-1a,14,131,173.3,1219454.18,18,,78,120.3,855137.97,#,,1145.6,35894.5,N,N,N,N
2018,Delaware,Avonex Pen,Interferon Beta-1a,17,224,310.4,2174018.23,36,,121,167.8,1175850.88,,19,75.2,52823.9,N,N,N,N
2018,Delaware,Azasite,Azithromycin,16,67,67.4,12537.11,46,#,,,,#,,44.1,3324.5,N,N,N,N
2018,Delaware,Azathioprine,Azathioprine,98,780,1592.2,59913.38,186,,598,1283.7,46131.76,,149,585.2,12680.5,N,N,N,N
2018,Delaware,Azelastine Hcl,Azelastine Hcl,546,6443,9179.7,326358.01,3259,,5443,7913.8,280598.99,,2825,3261.1,130329.4,N,N,N,N
2018,Delaware,Azelex,Azelaic Acid,6,13,15,7429.61,,*,,,,*,,26.9,340,N,N,N,N
2018,Delaware,Azilect,Rasagiline Mesylate,6,18,48,31227.18,,,18,48,31227.18,*,,0,3595.1,N,N,N,N
2018,Delaware,Azithromycin,Azithromycin,1796,23254,23769.1,246004.43,17966,,19409,19846.7,209435.42,,15114,10949.1,117255.6,N,N,Y,N
2018,Delaware,Azopt,Brinzolamide,126,1360,2579.5,516635.03,431,,1322,2509.7,504450.8,,417,3887.9,71027,N,N,N,N
2018,Delaware,Azor,Amlodipine Bes/Olmesartan Med,16,55,118,39133.94,15,#,,,,#,,713.1,2526.9,N,N,N,N
2018,Delaware,Aztreonam,Aztreonam,6,14,14,7966.66,,*,,,,*,,13.4,1149.3,N,N,Y,N
2018,Delaware,Bacitracin,Bacitracin,76,194,196,17389.15,142,,169,171,15109.25,,126,57.7,4617.7,N,N,N,N
2018,Delaware,Bacitracin-Polymyxin,Bacitracin/Polymyxin B Sulfate,47,109,111,1853.29,81,,80,82,1277.96,,65,67.3,488.5,N,N,N,N
2018,Delaware,Baclofen,Baclofen,692,9813,13297.2,265501.51,2775,,4974,7083.8,119776.76,,1647,5643.4,36415,N,N,N,N
2018,Delaware,Bactrim Ds,Sulfamethoxazole/Trimethoprim,4,11,11,329.09,,,11,11,329.09,*,,0,224.4,N,N,Y,N
2018,Delaware,Balsalazide Disodium,Balsalazide Disodium,34,214,441.2,47534.14,56,,171,387.4,42481.32,#,,169.1,11314.3,N,N,N,N
2018,Delaware,Banzel,Rufinamide,4,71,71,171764.75,,,0,0,0,#,,15.8,0,N,N,N,N
2018,Delaware,Basaglar Kwikpen U-100,"Insulin Glargine,hum.Rec.Anlog",281,1771,2809.7,649773.31,499,,1261,2049.7,463594.28,,358,4781.8,51382.8,N,N,N,N
2018,Delaware,Beconase Aq,Beclomethasone Dipropionate,5,15,25,5708.13,,,15,25,5708.13,*,,0,1245.5,N,N,N,N
2018,Delaware,Belbuca,Buprenorphine Hcl,21,333,339,177766.3,109,,107,108,61225.05,,39,998.3,6940.7,Y,Y,N,N
2018,Delaware,Belsomra,Suvorexant,106,441,517,168997.09,125,,235,301,96843.43,,81,1300.5,15266.8,N,N,N,N
2018,Delaware,Benazepril Hcl,Benazepril Hcl,590,6382,16327.4,86779.63,1648,,5846,15237.7,81638.14,,1518,2339.3,33595.2,N,N,N,N
2018,Delaware,Benazepril-Hydrochlorothiazide,Benazepril/Hydrochlorothiazide,186,747,1914,57800.68,209,,693,1818,55440.12,,193,374.5,12184.9,N,N,N,N
2018,Delaware,Benicar,Olmesartan Medoxomil,43,135,276,65838.67,45,#,,,,#,,142.1,14254.8,N,N,N,N
2018,Delaware,Benicar Hct,Olmesartan/Hydrochlorothiazide,20,66,128,33413.77,21,#,,,,#,,25.1,5812.8,N,N,N,N
2018,Delaware,Benlysta,Belimumab,2,20,20,71964.77,,*,,,,*,,1,75,N,N,N,N
2018,Delaware,Benztropine Mesylate,Benztropine Mesylate,302,7951,8656.5,100785.64,1135,,1548,1709.9,19726.17,,239,8677.4,6113.5,N,N,N,N
2018,Delaware,Bepreve,Bepotastine Besilate,38,115,165.7,38054.14,61,,97,145,33923.41,#,,73.3,7381.4,N,N,N,N
2018,Delaware,Besivance,Besifloxacin Hcl,30,517,534.8,84420.38,397,,491,508.5,80200.63,,379,343.7,25225.9,N,N,N,N
2018,Delaware,Betamethasone Diprop Augmented,Betamethasone Dipropionate,11,24,25,2259.68,14,,24,25,2259.68,,14,31.4,327.5,N,N,N,N
2018,Delaware,Betamethasone Diprop Augmented,Betamethasone/Propylene Glyc,252,1069,1116.4,53321.11,701,,957,1001.7,47795.08,,613,721.5,15537.4,N,N,N,N
2018,Delaware,Betamethasone Dipropionate,Betamethasone Dipropionate,374,1985,2094.6,126618.59,1160,,1656,1757.1,105841.79,,993,1393.1,37838.2,N,N,N,N
2018,Delaware,Betamethasone Valerate,Betamethasone Valerate,299,1150,1222.4,54163.25,697,,986,1048.4,46328.97,,611,946.5,15013.6,N,N,N,N
2018,Delaware,Betaseron,Interferon Beta-1b,9,101,121,879941.07,14,,46,58.8,429646.39,*,,41.8,32627.2,N,N,N,N
2018,Delaware,Betaxolol Hcl,Betaxolol Hcl,13,49,99.1,3338.66,12,,49,99.1,3338.66,,12,30.2,1605.4,N,N,N,N
2018,Delaware,Bethanechol Chloride,Bethanechol Chloride,49,344,477.7,25280.4,71,,260,391.7,18554.53,#,,88.6,4231.7,N,N,N,N
2018,Delaware,Betimol,Timolol,27,79,153.5,17274.67,30,,79,153.5,17274.67,,30,8.4,3803.9,N,N,N,N
2018,Delaware,Betoptic S,Betaxolol Hcl,7,38,52.4,13592.09,,,38,52.4,13592.09,*,,50.1,2034.9,N,N,N,N
2018,Delaware,Bevespi Aerosphere,Glycopyrrolate/Formoterol Fum,81,434,590.8,206737.21,149,,322,466.8,162412.19,,112,1279.7,16800.9,N,N,N,N
2018,Delaware,Bexarotene,Bexarotene,1,12,12,102402.38,,,12,12,102402.38,*,,1.2,0,N,N,N,N
2018,Delaware,Bicalutamide,Bicalutamide,87,945,1559.8,30617.5,281,,905,1489.8,29115.24,,267,380,12549.3,N,N,N,N
2018,Delaware,Bicillin L-A,Penicillin G Benzathine,10,14,18,8635.17,11,#,,,,*,,33.4,1661.9,N,N,Y,N
2018,Delaware,Bidil,Isosorbide Dinit/Hydralazine,16,40,54,12582.51,13,#,,,,#,,65.8,2440.5,N,N,N,N
2018,Delaware,Biktarvy,Bictegrav/Emtricit/Tenofov Ala,20,218,224,672604.85,57,,64,66,199163.71,,18,52.9,9858.7,N,N,N,N
2018,Delaware,Bimatoprost,Bimatoprost,24,91,217.7,18571.16,31,,91,217.7,18571.16,,31,0,2186.1,N,N,N,N
2018,Delaware,Binosto,Alendronate Sodium,3,17,27.9,5576.88,,,17,27.9,5576.88,*,,0,1579.9,N,N,N,N
2018,Delaware,Bisoprolol Fumarate,Bisoprolol Fumarate,303,5440,12674.8,194069.12,1397,,4807,11440.3,175470.31,,1254,3197.9,61207.5,N,N,N,N
2018,Delaware,Bisoprolol-Hydrochlorothiazide,Bisoprolol/Hydrochlorothiazide,348,3217,8424.7,84730.65,855,,3003,8040.7,81459.26,,813,1001.7,29264.4,N,N,N,N
2018,Delaware,Blisovi Fe,Norethindrone-E.Estradiol-Iron,6,21,44.4,914.63,,,0,0,0,#,,17.2,230.5,N,N,N,N
2018,Delaware,Boostrix Tdap,"Diphth,pertuss(Acell),tet Vac",117,1437,1441,86731.22,1431,,1298,1302,77643.52,,1292,1237.8,41535,N,N,N,N
2018,Delaware,Bosulif,Bosutinib,5,29,29,415535.64,,,29,29,415535.64,*,,0,11019.5,N,N,N,N
2018,Delaware,Botox,Onabotulinumtoxina,6,12,33,10221.09,,*,,,,*,,36.2,300,N,N,N,N
2018,Delaware,Breo Ellipta,Fluticasone/Vilanterol,521,9012,12489.1,4093303.5,2232,,7498,10547,3434967.57,,1834,22164,369723.1,N,N,N,N
2018,Delaware,Brilinta,Ticagrelor,302,3235,5484.7,1865510.75,873,,2766,4766.2,1613671.81,,746,5969.7,199539.5,N,N,N,N
2018,Delaware,Brimonidine Tartrate,Brimonidine Tartrate,215,4179,6926.4,379279.39,1154,,3881,6480.1,347458.57,,1084,3325.9,63285.4,N,N,N,N
2018,Delaware,Briviact,Brivaracetam,5,58,58,82456.54,,,0,0,0,#,,57.1,0,N,N,N,N
2018,Delaware,Bromfenac Sodium,Bromfenac Sodium,7,24,29.5,5792.1,,,24,29.5,5792.1,*,,0,418.1,N,N,N,N
2018,Delaware,Bromocriptine Mesylate,Bromocriptine Mesylate,22,102,165,23425.95,22,,52,105,11570.89,#,,60.1,4169.3,N,N,N,N
2018,Delaware,Bromsite,Bromfenac Sodium,17,187,378.2,50593.45,136,#,,,,#,,86.3,10133.9,N,N,N,N
2018,Delaware,Brovana,Arformoterol Tartrate,24,182,183,125620.24,35,,155,156,110624.76,#,,16.7,3530.2,N,N,N,N
2018,Delaware,Budesonide,Budesonide,77,974,976,253114.08,144,,729,731,177295.14,,116,351.6,8406.6,N,N,N,N
2018,Delaware,Budesonide Ec,Budesonide,65,578,755.6,276956.82,154,,516,685.6,239017.67,,139,918.8,43886.7,N,N,N,N
2018,Delaware,Budesonide Er,Budesonide,10,23,31,30223.6,12,,23,31,30223.6,,12,3.4,1047.5,N,N,N,N
2018,Delaware,Bumetanide,Bumetanide,533,3821,6564.7,269321.24,1100,,3064,5417.6,211267.04,,904,2259.8,50897.6,N,N,N,N
2018,Delaware,Bunavail,Buprenorphine Hcl/Naloxone Hcl,1,76,76,4421.32,,*,,,,*,,42.6,1757.1,N,N,N,N
2018,Delaware,Buprenorphine,Buprenorphine,55,393,399.3,152327.41,121,,265,271.3,95545.95,,76,1809.7,14640.5,Y,Y,N,N
2018,Delaware,Buprenorphine Hcl,Buprenorphine Hcl,23,169,169,8147.35,36,,23,23,1201.09,*,,114.7,2072.1,N,N,N,N
2018,Delaware,Buprenorphine-Naloxone,Buprenorphine Hcl/Naloxone Hcl,29,163,164.9,30431.17,48,,59,60.9,9879.22,*,,156.5,1801.7,N,N,N,N
2018,Delaware,Bupropion Hcl,Bupropion Hcl,308,2082,3160.1,79148.97,581,,1366,2282.5,56282.84,,400,1701.8,18936.5,N,N,N,N
2018,Delaware,Bupropion Hcl Sr,Bupropion Hcl,612,5513,9479.4,197406.77,1485,,3600,6858.2,141693.03,,1010,4607.5,51606.5,N,N,N,N
2018,Delaware,Bupropion Xl,Bupropion Hcl,809,18622,34335.7,1028895.8,4154,,11396,24122.4,727967.33,,2834,15852.5,262967.7,N,N,N,N
2018,Delaware,Buspirone Hcl,Buspirone Hcl,742,12935,17809.8,251759.31,2979,,7099,10839.7,146907.27,,1797,10731.6,50265.1,N,N,N,N
2018,Delaware,Butalb-Acetaminoph-Caff-Codein,Butalbit/Acetamin/Caff/Codeine,27,49,49,14336.57,21,,31,31,8411.41,#,,13.5,2471.2,Y,N,N,N
2018,Delaware,Butalb-Caff-Acetaminoph-Codein,Butalbit/Acetamin/Caff/Codeine,31,145,145,11778.17,31,,93,93,7424.01,,19,26.2,3137.2,Y,N,N,N
2018,Delaware,Butalbital Compound-Codeine,Codeine/Butalbital/Asa/Caffein,43,221,246.9,33303.99,37,,190,209.2,27985.23,#,,138,6962.6,Y,N,N,N
